Label,Score
0,4.882
0,4.882
0,4.881
0,4.881
0,4.881
0,4.88
0,4.88
0,4.88
0,4.879
0,4.879
0,4.877
0,4.877
0,4.877
0,4.876
0,4.875
0,4.875
0,4.874
0,4.874
0,4.873
0,4.873
0,4.873
0,4.873
0,4.872
0,4.872
0,4.872
0,4.872
0,4.871
0,4.871
0,4.871
0,4.87
0,4.87
0,4.869
0,4.869
0,4.869
0,4.868
0,4.868
0,4.867
0,4.867
0,4.867
0,4.866
0,4.866
0,4.866
0,4.866
0,4.866
0,4.866
1,4.865
0,4.865
0,4.865
0,4.865
0,4.865
0,4.864
0,4.864
0,4.864
0,4.864
0,4.864
0,4.864
0,4.864
0,4.863
0,4.863
0,4.862
0,4.862
0,4.861
0,4.861
0,4.86
0,4.86
0,4.86
0,4.86
0,4.86
0,4.859
0,4.858
0,4.858
0,4.858
0,4.858
0,4.858
0,4.857
0,4.857
0,4.857
0,4.856
0,4.856
0,4.856
0,4.855
0,4.855
0,4.854
0,4.853
0,4.853
0,4.853
0,4.852
0,4.852
0,4.852
0,4.851
0,4.851
0,4.851
0,4.851
0,4.851
0,4.85
0,4.85
0,4.849
0,4.849
0,4.848
0,4.848
0,4.848
0,4.847
0,4.846
0,4.846
0,4.846
0,4.846
0,4.845
0,4.845
0,4.845
0,4.844
0,4.844
0,4.844
0,4.844
0,4.843
0,4.843
0,4.843
0,4.842
0,4.842
0,4.842
0,4.842
0,4.842
0,4.841
0,4.841
0,4.841
1,4.84
0,4.839
0,4.839
0,4.839
0,4.838
0,4.838
0,4.836
0,4.836
0,4.835
0,4.835
0,4.835
0,4.834
0,4.833
0,4.833
0,4.833
0,4.833
0,4.832
0,4.832
0,4.831
0,4.831
0,4.831
0,4.831
0,4.83
0,4.829
0,4.829
0,4.829
0,4.828
0,4.828
0,4.828
0,4.827
0,4.827
0,4.827
0,4.827
0,4.827
0,4.827
0,4.827
0,4.826
0,4.826
0,4.826
0,4.825
0,4.825
0,4.825
0,4.825
0,4.824
0,4.824
0,4.824
0,4.823
0,4.823
0,4.823
0,4.823
0,4.822
0,4.822
0,4.821
0,4.821
0,4.821
0,4.82
0,4.82
0,4.82
0,4.82
0,4.819
0,4.819
0,4.819
0,4.818
0,4.818
0,4.818
0,4.818
0,4.817
0,4.817
0,4.817
0,4.817
0,4.816
0,4.816
0,4.816
0,4.815
0,4.815
0,4.815
0,4.815
0,4.815
0,4.814
0,4.814
0,4.814
0,4.813
0,4.813
0,4.812
0,4.812
0,4.812
0,4.812
0,4.811
0,4.811
0,4.81
0,4.81
0,4.81
0,4.81
0,4.808
0,4.808
0,4.808
0,4.807
0,4.807
0,4.807
0,4.806
0,4.806
0,4.806
0,4.804
0,4.804
0,4.804
0,4.804
0,4.803
0,4.803
0,4.803
0,4.803
0,4.802
0,4.802
0,4.802
0,4.801
0,4.801
0,4.801
0,4.8
0,4.8
0,4.8
0,4.799
0,4.799
0,4.799
0,4.798
0,4.798
0,4.797
0,4.797
0,4.797
0,4.796
0,4.796
0,4.796
0,4.795
0,4.795
0,4.795
0,4.795
0,4.794
0,4.794
0,4.792
0,4.791
0,4.791
0,4.791
0,4.791
0,4.79
0,4.79
0,4.79
0,4.789
0,4.789
0,4.789
0,4.788
0,4.788
0,4.788
0,4.787
0,4.785
0,4.785
0,4.784
0,4.784
0,4.784
0,4.783
0,4.782
0,4.782
0,4.782
0,4.782
0,4.782
0,4.782
0,4.782
0,4.782
0,4.782
0,4.781
0,4.781
0,4.781
0,4.781
0,4.78
0,4.78
0,4.78
0,4.78
0,4.78
0,4.779
0,4.779
0,4.779
0,4.779
0,4.779
0,4.778
0,4.778
0,4.778
0,4.777
0,4.777
0,4.777
0,4.776
0,4.776
0,4.775
0,4.775
0,4.774
0,4.774
0,4.774
0,4.774
0,4.773
0,4.772
0,4.771
0,4.771
0,4.771
0,4.77
0,4.77
0,4.769
0,4.769
0,4.768
0,4.768
0,4.767
0,4.767
0,4.767
0,4.767
0,4.766
0,4.766
0,4.765
0,4.765
0,4.765
0,4.764
0,4.764
0,4.764
0,4.764
0,4.763
0,4.763
0,4.762
0,4.762
0,4.761
0,4.761
0,4.761
0,4.76
0,4.76
0,4.76
0,4.759
0,4.759
0,4.759
0,4.758
0,4.758
0,4.758
0,4.757
0,4.757
0,4.757
0,4.757
0,4.756
0,4.756
0,4.755
0,4.755
0,4.754
0,4.754
0,4.754
0,4.753
0,4.752
0,4.751
0,4.751
0,4.749
0,4.748
0,4.748
0,4.747
0,4.747
0,4.746
0,4.746
0,4.745
0,4.745
0,4.745
0,4.745
0,4.745
0,4.744
0,4.744
0,4.744
0,4.743
0,4.742
0,4.742
0,4.741
0,4.741
0,4.741
0,4.739
0,4.739
0,4.738
0,4.738
0,4.738
0,4.738
0,4.738
0,4.735
0,4.735
0,4.734
0,4.734
0,4.734
0,4.734
0,4.734
0,4.733
0,4.733
0,4.732
0,4.732
0,4.731
0,4.731
0,4.73
0,4.73
0,4.729
0,4.729
0,4.729
0,4.728
0,4.728
0,4.728
0,4.728
0,4.727
0,4.727
0,4.727
0,4.726
0,4.726
0,4.726
0,4.726
0,4.725
0,4.725
0,4.724
0,4.723
0,4.722
0,4.722
0,4.722
0,4.721
0,4.721
0,4.72
0,4.72
0,4.72
0,4.719
0,4.719
0,4.718
0,4.717
0,4.717
0,4.717
0,4.717
0,4.717
0,4.717
0,4.717
0,4.716
0,4.716
0,4.716
0,4.715
0,4.715
0,4.715
0,4.715
0,4.714
0,4.714
0,4.714
0,4.714
0,4.713
0,4.713
0,4.713
0,4.713
0,4.713
0,4.712
0,4.712
0,4.712
0,4.712
0,4.711
0,4.711
0,4.711
0,4.71
0,4.71
0,4.71
0,4.709
0,4.709
0,4.709
0,4.708
0,4.708
0,4.708
0,4.707
0,4.707
0,4.706
0,4.706
0,4.705
0,4.705
0,4.705
0,4.705
0,4.705
0,4.705
0,4.704
0,4.704
1,4.703
0,4.703
0,4.703
0,4.702
0,4.701
0,4.699
0,4.699
0,4.699
0,4.698
0,4.698
0,4.697
0,4.696
0,4.695
0,4.695
0,4.695
0,4.694
0,4.694
0,4.693
0,4.693
0,4.693
0,4.693
0,4.693
0,4.693
0,4.692
0,4.692
0,4.692
0,4.692
0,4.692
0,4.691
0,4.691
0,4.691
0,4.691
0,4.691
0,4.691
0,4.69
0,4.69
0,4.689
0,4.689
0,4.689
0,4.688
0,4.687
0,4.686
0,4.686
0,4.686
0,4.686
0,4.686
0,4.686
0,4.686
0,4.685
0,4.684
0,4.684
0,4.684
0,4.684
0,4.684
0,4.684
0,4.684
0,4.683
0,4.682
0,4.682
0,4.682
0,4.681
0,4.68
0,4.68
0,4.68
0,4.679
0,4.679
0,4.678
0,4.677
0,4.677
0,4.676
0,4.676
0,4.676
0,4.676
0,4.675
0,4.675
0,4.674
0,4.674
0,4.674
0,4.673
0,4.672
0,4.672
0,4.672
0,4.671
0,4.67
0,4.669
0,4.669
0,4.669
0,4.669
0,4.668
0,4.668
0,4.668
0,4.667
0,4.667
0,4.667
0,4.667
0,4.666
0,4.666
0,4.665
0,4.665
0,4.665
0,4.665
0,4.664
0,4.664
0,4.664
0,4.664
0,4.664
0,4.663
0,4.663
0,4.663
0,4.663
0,4.663
0,4.663
0,4.662
0,4.662
0,4.662
0,4.661
0,4.661
0,4.661
0,4.661
0,4.66
0,4.659
0,4.659
0,4.659
0,4.659
0,4.657
0,4.657
0,4.657
0,4.656
0,4.655
0,4.655
0,4.654
0,4.654
0,4.652
0,4.652
0,4.652
0,4.651
0,4.65
0,4.65
0,4.65
0,4.65
0,4.65
0,4.649
0,4.649
0,4.649
0,4.649
0,4.647
0,4.647
0,4.647
0,4.646
0,4.645
0,4.645
0,4.645
0,4.644
0,4.644
0,4.644
0,4.644
0,4.644
0,4.644
0,4.642
0,4.642
0,4.642
0,4.642
0,4.641
0,4.641
0,4.641
0,4.641
0,4.641
0,4.641
0,4.639
0,4.639
0,4.638
0,4.638
0,4.638
0,4.637
0,4.637
0,4.637
0,4.636
0,4.636
0,4.636
0,4.636
0,4.636
0,4.636
0,4.635
0,4.635
0,4.634
0,4.633
0,4.633
0,4.633
0,4.633
0,4.632
0,4.632
0,4.631
0,4.631
0,4.631
0,4.631
0,4.631
0,4.63
0,4.63
0,4.63
0,4.63
0,4.629
0,4.629
0,4.629
0,4.628
0,4.628
0,4.628
0,4.627
0,4.627
0,4.627
0,4.625
0,4.624
0,4.624
0,4.624
0,4.623
0,4.623
0,4.623
0,4.621
0,4.621
0,4.621
0,4.621
0,4.62
0,4.62
0,4.619
0,4.619
0,4.619
0,4.619
0,4.619
0,4.619
0,4.619
0,4.619
0,4.619
0,4.618
0,4.618
0,4.617
0,4.617
0,4.617
0,4.616
0,4.616
0,4.616
1,4.615
0,4.615
0,4.614
0,4.614
0,4.614
0,4.613
0,4.613
0,4.613
0,4.612
0,4.612
0,4.612
0,4.612
0,4.611
0,4.61
0,4.609
0,4.609
0,4.608
0,4.608
0,4.607
0,4.607
0,4.607
0,4.607
0,4.607
0,4.607
0,4.606
0,4.606
0,4.606
0,4.606
0,4.606
0,4.605
1,4.604
0,4.604
0,4.604
0,4.604
0,4.604
0,4.603
0,4.603
0,4.603
0,4.603
0,4.602
0,4.601
0,4.6
0,4.599
0,4.598
0,4.597
0,4.596
0,4.596
0,4.596
0,4.596
0,4.595
0,4.594
0,4.594
0,4.593
0,4.592
0,4.591
0,4.591
0,4.591
0,4.591
0,4.591
0,4.59
0,4.59
0,4.59
0,4.59
0,4.59
0,4.589
0,4.589
0,4.589
0,4.588
0,4.588
0,4.588
0,4.587
0,4.587
0,4.586
0,4.586
0,4.586
0,4.586
0,4.585
0,4.585
0,4.584
0,4.584
0,4.584
0,4.584
0,4.583
0,4.583
0,4.583
0,4.582
0,4.582
0,4.582
0,4.582
0,4.581
0,4.581
0,4.581
0,4.581
0,4.58
0,4.579
0,4.579
0,4.578
0,4.578
0,4.578
0,4.578
0,4.577
0,4.577
0,4.576
0,4.576
0,4.573
0,4.573
0,4.573
0,4.572
0,4.571
0,4.571
0,4.571
0,4.57
0,4.57
0,4.569
0,4.569
0,4.568
0,4.568
0,4.568
0,4.567
0,4.567
0,4.567
0,4.566
0,4.566
0,4.565
0,4.565
0,4.564
0,4.564
0,4.563
0,4.563
0,4.562
0,4.562
0,4.561
0,4.561
0,4.561
0,4.56
0,4.56
0,4.56
0,4.558
0,4.557
0,4.557
0,4.556
0,4.556
0,4.556
0,4.555
0,4.554
0,4.554
0,4.554
0,4.553
0,4.552
0,4.552
0,4.552
0,4.55
0,4.55
0,4.549
0,4.549
0,4.549
0,4.548
0,4.547
0,4.547
0,4.546
0,4.546
0,4.546
0,4.546
0,4.545
0,4.545
0,4.545
0,4.545
0,4.544
0,4.544
0,4.543
0,4.543
0,4.543
0,4.543
0,4.542
0,4.542
0,4.542
0,4.541
0,4.541
0,4.54
0,4.54
0,4.539
0,4.539
0,4.538
0,4.537
0,4.537
0,4.536
0,4.536
0,4.536
0,4.535
0,4.535
0,4.535
0,4.534
0,4.534
0,4.534
0,4.534
0,4.534
0,4.534
0,4.533
0,4.532
0,4.531
0,4.531
0,4.531
0,4.529
0,4.529
0,4.529
0,4.529
0,4.528
0,4.528
0,4.526
0,4.526
0,4.525
0,4.525
0,4.524
0,4.524
0,4.524
0,4.524
0,4.524
0,4.523
0,4.523
0,4.523
0,4.523
0,4.522
0,4.522
0,4.522
0,4.52
0,4.52
0,4.52
0,4.52
0,4.52
0,4.519
0,4.519
0,4.519
0,4.518
0,4.518
0,4.518
0,4.517
0,4.517
0,4.517
0,4.515
0,4.514
0,4.514
0,4.513
0,4.513
0,4.513
0,4.513
0,4.512
0,4.512
0,4.51
0,4.51
0,4.509
0,4.509
0,4.507
0,4.507
0,4.507
0,4.506
0,4.506
0,4.506
0,4.505
0,4.505
0,4.505
0,4.504
0,4.502
0,4.502
0,4.502
0,4.502
0,4.502
0,4.502
0,4.501
0,4.501
0,4.501
0,4.5
0,4.5
0,4.5
0,4.5
0,4.499
0,4.499
0,4.498
0,4.498
0,4.498
0,4.496
0,4.496
0,4.495
0,4.494
0,4.494
0,4.494
0,4.493
0,4.493
0,4.491
0,4.49
0,4.49
0,4.489
0,4.489
0,4.488
0,4.486
0,4.486
0,4.485
0,4.485
0,4.484
0,4.484
0,4.483
0,4.483
0,4.482
0,4.482
0,4.482
0,4.482
0,4.481
0,4.481
0,4.481
0,4.481
0,4.481
0,4.48
0,4.48
0,4.48
0,4.48
0,4.479
0,4.479
0,4.479
0,4.478
0,4.478
0,4.477
0,4.477
0,4.477
0,4.477
0,4.476
0,4.476
0,4.476
0,4.475
0,4.474
0,4.474
0,4.474
0,4.473
0,4.472
0,4.472
0,4.471
0,4.471
0,4.469
0,4.467
0,4.467
0,4.466
0,4.466
0,4.466
0,4.465
0,4.464
0,4.464
0,4.462
0,4.462
0,4.461
0,4.461
0,4.46
0,4.46
0,4.459
0,4.458
0,4.458
0,4.458
0,4.458
0,4.457
0,4.457
0,4.456
0,4.456
0,4.455
0,4.455
0,4.454
0,4.453
0,4.453
0,4.453
0,4.453
0,4.453
0,4.452
0,4.452
0,4.451
0,4.451
0,4.45
0,4.449
0,4.449
0,4.449
0,4.449
0,4.449
0,4.449
0,4.448
0,4.447
0,4.446
0,4.446
0,4.446
0,4.445
0,4.445
0,4.444
0,4.444
0,4.443
0,4.442
0,4.44
0,4.44
0,4.439
0,4.439
0,4.439
0,4.439
0,4.438
0,4.438
0,4.437
0,4.437
0,4.437
0,4.436
0,4.436
0,4.436
0,4.436
0,4.434
0,4.434
0,4.433
0,4.431
0,4.431
0,4.428
0,4.427
0,4.427
0,4.427
0,4.427
0,4.426
0,4.426
0,4.426
0,4.425
0,4.425
0,4.425
0,4.425
0,4.423
0,4.423
0,4.423
0,4.423
0,4.422
0,4.422
0,4.422
0,4.421
0,4.421
0,4.42
0,4.42
0,4.42
0,4.417
0,4.417
0,4.417
0,4.417
0,4.416
0,4.416
0,4.416
0,4.416
0,4.415
0,4.414
0,4.414
0,4.414
0,4.413
0,4.411
0,4.411
0,4.411
0,4.41
0,4.41
0,4.409
0,4.409
0,4.408
0,4.408
0,4.408
0,4.408
0,4.407
0,4.407
0,4.407
0,4.406
0,4.405
0,4.405
0,4.405
0,4.405
0,4.404
0,4.404
0,4.404
0,4.404
0,4.403
0,4.402
0,4.402
0,4.401
0,4.401
0,4.4
0,4.4
0,4.399
0,4.399
0,4.399
0,4.398
0,4.397
0,4.397
0,4.397
0,4.396
0,4.393
0,4.393
0,4.392
0,4.392
0,4.392
0,4.391
0,4.391
0,4.39
0,4.39
0,4.39
0,4.389
0,4.389
0,4.389
0,4.389
0,4.388
0,4.388
0,4.386
0,4.386
0,4.385
0,4.385
0,4.385
0,4.385
0,4.385
0,4.384
0,4.384
0,4.383
0,4.381
0,4.381
0,4.381
0,4.38
0,4.38
0,4.38
0,4.38
0,4.38
0,4.379
0,4.379
0,4.378
0,4.377
0,4.375
0,4.375
0,4.375
0,4.375
0,4.374
0,4.374
0,4.373
0,4.373
0,4.372
0,4.372
0,4.37
0,4.37
0,4.37
0,4.369
0,4.369
0,4.369
0,4.368
0,4.368
0,4.368
0,4.368
0,4.367
0,4.367
0,4.367
0,4.367
0,4.366
0,4.366
0,4.365
0,4.364
0,4.363
0,4.363
0,4.363
0,4.361
0,4.36
0,4.359
0,4.358
0,4.357
0,4.356
0,4.356
0,4.356
0,4.355
0,4.355
0,4.355
0,4.353
0,4.353
0,4.353
0,4.353
0,4.352
0,4.352
0,4.351
0,4.351
0,4.349
0,4.347
0,4.346
0,4.345
0,4.344
0,4.344
0,4.342
0,4.342
0,4.342
0,4.342
0,4.342
0,4.341
0,4.341
0,4.34
0,4.339
0,4.338
0,4.338
0,4.338
0,4.338
0,4.336
0,4.335
0,4.334
0,4.334
0,4.333
0,4.333
0,4.332
0,4.332
0,4.331
0,4.331
0,4.331
0,4.331
0,4.33
0,4.329
0,4.328
0,4.328
0,4.327
0,4.326
0,4.325
0,4.324
0,4.324
0,4.324
0,4.323
0,4.322
0,4.322
0,4.322
0,4.321
0,4.32
0,4.32
0,4.32
0,4.32
0,4.319
0,4.318
0,4.317
0,4.316
0,4.316
0,4.314
0,4.313
0,4.312
0,4.312
0,4.312
0,4.312
0,4.311
0,4.311
0,4.311
0,4.31
0,4.31
0,4.31
0,4.309
0,4.307
0,4.306
0,4.306
0,4.305
0,4.305
0,4.305
0,4.304
0,4.304
0,4.303
0,4.301
0,4.301
0,4.301
0,4.301
0,4.3
0,4.3
0,4.299
0,4.299
0,4.298
0,4.297
0,4.296
0,4.296
0,4.295
0,4.295
0,4.295
0,4.295
0,4.294
0,4.294
0,4.294
0,4.294
0,4.293
0,4.293
0,4.293
0,4.292
0,4.292
0,4.292
0,4.291
0,4.29
0,4.29
0,4.29
0,4.29
0,4.289
0,4.288
0,4.286
0,4.286
0,4.286
0,4.286
0,4.285
0,4.285
0,4.284
0,4.284
0,4.283
0,4.283
0,4.281
0,4.281
0,4.281
0,4.279
0,4.278
0,4.278
0,4.277
0,4.277
0,4.277
0,4.277
0,4.277
0,4.277
0,4.276
0,4.276
0,4.276
0,4.274
0,4.273
0,4.273
0,4.273
0,4.272
0,4.271
0,4.271
0,4.271
0,4.271
0,4.271
0,4.27
0,4.269
0,4.269
0,4.268
0,4.267
0,4.267
0,4.267
0,4.266
0,4.266
0,4.266
0,4.265
0,4.264
0,4.263
0,4.263
0,4.262
0,4.262
0,4.262
0,4.261
0,4.261
0,4.259
0,4.258
0,4.258
0,4.258
0,4.258
0,4.257
0,4.257
0,4.257
0,4.256
0,4.255
0,4.255
0,4.254
0,4.253
0,4.253
0,4.252
0,4.252
0,4.252
0,4.251
0,4.251
0,4.251
0,4.251
0,4.25
0,4.25
0,4.25
0,4.25
0,4.25
0,4.25
0,4.249
0,4.249
0,4.248
0,4.248
0,4.248
0,4.248
0,4.248
0,4.247
0,4.247
0,4.246
0,4.245
0,4.245
0,4.245
0,4.245
0,4.244
0,4.241
0,4.241
0,4.241
0,4.24
0,4.24
0,4.24
0,4.24
0,4.24
0,4.239
0,4.237
0,4.237
0,4.237
0,4.236
0,4.236
0,4.235
0,4.235
0,4.233
0,4.232
0,4.231
0,4.231
0,4.231
0,4.229
0,4.227
0,4.227
0,4.227
0,4.226
0,4.226
0,4.224
0,4.224
0,4.224
0,4.223
0,4.222
0,4.222
0,4.219
0,4.219
0,4.218
0,4.218
0,4.218
0,4.218
0,4.217
0,4.217
0,4.216
0,4.216
0,4.216
0,4.216
0,4.215
0,4.215
0,4.214
0,4.214
0,4.213
0,4.212
0,4.212
0,4.21
0,4.21
0,4.208
0,4.208
0,4.208
0,4.207
0,4.207
0,4.207
0,4.206
0,4.205
0,4.204
0,4.204
0,4.203
0,4.203
0,4.202
0,4.202
0,4.202
0,4.201
0,4.201
0,4.201
0,4.2
0,4.2
0,4.2
0,4.199
0,4.198
0,4.198
0,4.197
0,4.197
0,4.197
0,4.197
0,4.196
0,4.196
0,4.196
0,4.195
0,4.195
0,4.194
0,4.194
0,4.193
0,4.193
0,4.193
0,4.192
0,4.191
0,4.191
0,4.19
0,4.19
0,4.19
0,4.19
0,4.189
0,4.189
0,4.185
0,4.185
0,4.185
0,4.185
0,4.185
0,4.184
0,4.183
0,4.183
0,4.183
0,4.183
0,4.181
0,4.181
0,4.18
0,4.179
0,4.179
0,4.179
0,4.178
0,4.178
0,4.177
0,4.177
0,4.176
0,4.176
0,4.176
0,4.175
0,4.175
0,4.174
0,4.174
0,4.173
0,4.172
0,4.172
0,4.172
0,4.171
0,4.169
0,4.169
0,4.168
0,4.168
0,4.168
0,4.167
0,4.167
0,4.167
0,4.166
0,4.166
0,4.165
0,4.164
0,4.164
0,4.163
0,4.162
0,4.162
0,4.162
0,4.162
0,4.161
0,4.16
0,4.157
0,4.156
0,4.156
0,4.154
0,4.154
0,4.154
0,4.154
0,4.154
0,4.153
0,4.152
0,4.151
0,4.151
0,4.149
0,4.148
0,4.148
0,4.148
0,4.147
0,4.146
0,4.146
0,4.145
0,4.145
0,4.145
0,4.144
0,4.143
0,4.143
0,4.142
0,4.141
0,4.14
0,4.14
0,4.139
0,4.138
0,4.138
0,4.138
0,4.137
0,4.137
0,4.137
0,4.136
0,4.136
0,4.136
0,4.133
0,4.133
0,4.133
0,4.132
0,4.131
0,4.131
0,4.13
0,4.13
0,4.13
0,4.129
0,4.127
0,4.127
0,4.127
0,4.126
0,4.125
0,4.125
0,4.124
0,4.123
0,4.123
0,4.121
0,4.121
0,4.12
0,4.119
0,4.119
0,4.119
0,4.119
0,4.118
0,4.118
0,4.118
0,4.117
0,4.116
0,4.116
0,4.116
0,4.112
0,4.112
0,4.111
0,4.111
0,4.111
0,4.109
0,4.108
0,4.108
0,4.106
0,4.106
0,4.105
0,4.105
0,4.104
0,4.104
0,4.103
0,4.103
0,4.103
0,4.102
0,4.102
0,4.101
0,4.101
0,4.101
0,4.098
0,4.097
0,4.096
0,4.095
0,4.094
0,4.093
0,4.092
0,4.09
0,4.09
0,4.089
0,4.089
0,4.089
0,4.089
0,4.089
0,4.088
0,4.088
0,4.087
0,4.087
0,4.087
0,4.085
0,4.085
0,4.084
0,4.083
0,4.083
0,4.081
0,4.081
0,4.08
0,4.08
0,4.079
0,4.079
0,4.077
0,4.076
0,4.076
0,4.075
0,4.075
0,4.072
0,4.072
0,4.071
0,4.071
0,4.069
0,4.068
0,4.066
0,4.066
0,4.066
0,4.064
0,4.064
0,4.064
0,4.063
0,4.063
0,4.062
0,4.061
0,4.061
0,4.06
0,4.059
0,4.059
0,4.059
0,4.059
0,4.058
0,4.057
0,4.056
0,4.056
0,4.055
0,4.053
0,4.052
0,4.051
0,4.051
0,4.051
0,4.05
0,4.05
0,4.05
0,4.049
0,4.049
0,4.048
0,4.048
0,4.048
0,4.048
0,4.047
0,4.047
0,4.046
0,4.045
0,4.045
0,4.045
0,4.043
0,4.042
0,4.041
0,4.04
0,4.04
0,4.039
0,4.039
0,4.039
0,4.039
0,4.037
0,4.037
0,4.036
0,4.036
0,4.035
0,4.035
0,4.034
0,4.034
0,4.032
0,4.032
0,4.031
0,4.031
0,4.029
0,4.029
0,4.029
0,4.029
0,4.028
0,4.027
0,4.024
0,4.024
0,4.023
0,4.023
0,4.023
0,4.022
0,4.022
0,4.02
0,4.02
0,4.019
0,4.018
0,4.017
0,4.017
0,4.016
0,4.015
0,4.015
0,4.015
0,4.015
0,4.014
0,4.014
0,4.012
0,4.012
0,4.011
0,4.011
0,4.011
0,4.009
0,4.008
0,4.007
0,4.004
0,4.004
0,4.004
0,4.003
0,4.003
0,4.002
0,4.001
0,4.001
0,3.999
0,3.999
0,3.998
0,3.997
0,3.996
0,3.996
0,3.996
0,3.995
0,3.995
0,3.995
0,3.994
0,3.994
0,3.993
0,3.993
0,3.992
0,3.992
0,3.991
0,3.991
0,3.99
0,3.99
0,3.989
0,3.988
0,3.988
0,3.988
0,3.987
0,3.986
0,3.986
0,3.985
0,3.983
0,3.982
0,3.982
0,3.981
0,3.981
0,3.981
0,3.981
0,3.981
0,3.98
0,3.98
0,3.978
0,3.977
0,3.976
0,3.971
0,3.971
0,3.967
0,3.967
0,3.966
0,3.966
0,3.965
0,3.965
0,3.965
0,3.965
0,3.963
0,3.962
0,3.959
0,3.959
0,3.958
0,3.956
0,3.956
0,3.955
0,3.954
0,3.954
0,3.951
0,3.949
0,3.949
0,3.948
0,3.948
0,3.948
0,3.948
0,3.948
0,3.947
0,3.947
0,3.947
0,3.945
0,3.945
0,3.943
0,3.941
0,3.94
0,3.94
0,3.94
0,3.936
0,3.936
0,3.935
0,3.934
0,3.934
0,3.933
0,3.931
0,3.931
0,3.929
0,3.926
0,3.925
0,3.925
0,3.925
0,3.923
0,3.922
0,3.922
0,3.922
0,3.921
0,3.921
0,3.92
0,3.92
0,3.918
0,3.918
0,3.918
0,3.917
0,3.916
0,3.914
0,3.914
0,3.912
0,3.911
0,3.911
0,3.91
0,3.909
0,3.908
0,3.908
0,3.907
0,3.904
0,3.904
0,3.903
0,3.903
0,3.902
0,3.902
0,3.901
0,3.901
0,3.901
0,3.9
0,3.9
0,3.899
0,3.899
0,3.898
0,3.898
0,3.898
0,3.898
0,3.897
0,3.897
0,3.895
0,3.895
0,3.895
0,3.895
0,3.894
0,3.894
0,3.894
0,3.893
0,3.893
0,3.892
0,3.891
0,3.891
0,3.89
0,3.89
0,3.889
0,3.888
0,3.888
0,3.887
0,3.887
0,3.884
0,3.88
0,3.878
0,3.878
0,3.877
0,3.875
0,3.873
0,3.872
0,3.872
0,3.872
0,3.872
0,3.87
0,3.87
0,3.868
0,3.867
0,3.864
0,3.862
0,3.862
0,3.861
0,3.859
0,3.857
0,3.856
0,3.856
0,3.855
0,3.853
0,3.851
0,3.851
0,3.851
0,3.85
0,3.85
0,3.85
0,3.849
0,3.849
0,3.849
0,3.848
0,3.847
0,3.847
0,3.845
0,3.845
0,3.844
0,3.844
0,3.843
0,3.843
0,3.842
0,3.842
0,3.839
0,3.837
0,3.836
0,3.835
0,3.834
0,3.834
0,3.833
0,3.831
0,3.83
0,3.83
0,3.828
0,3.827
0,3.827
0,3.826
0,3.826
0,3.826
0,3.825
0,3.825
0,3.824
0,3.823
0,3.822
0,3.822
0,3.822
0,3.821
0,3.82
0,3.818
0,3.817
0,3.817
0,3.817
0,3.816
0,3.816
0,3.816
0,3.815
0,3.814
0,3.814
0,3.813
0,3.813
0,3.812
0,3.811
0,3.81
0,3.81
0,3.809
0,3.809
0,3.808
0,3.807
0,3.807
0,3.807
0,3.806
0,3.806
0,3.806
0,3.805
0,3.805
0,3.802
0,3.8
0,3.8
0,3.799
0,3.797
0,3.796
0,3.795
0,3.795
0,3.791
0,3.791
0,3.791
0,3.789
0,3.788
0,3.788
0,3.787
0,3.785
0,3.783
0,3.781
0,3.781
0,3.78
0,3.779
0,3.779
0,3.773
0,3.773
0,3.772
0,3.772
0,3.77
0,3.769
0,3.769
0,3.766
0,3.765
0,3.764
0,3.761
0,3.761
0,3.759
0,3.759
0,3.758
0,3.758
0,3.757
0,3.757
0,3.757
0,3.757
0,3.756
0,3.753
0,3.752
0,3.752
0,3.751
0,3.75
0,3.748
0,3.746
0,3.745
0,3.745
0,3.743
0,3.74
0,3.739
0,3.739
0,3.739
0,3.737
0,3.737
0,3.736
0,3.736
0,3.734
0,3.733
0,3.733
0,3.731
0,3.731
0,3.731
0,3.729
0,3.729
0,3.727
0,3.726
0,3.725
0,3.725
0,3.725
0,3.724
0,3.724
0,3.724
0,3.723
0,3.723
0,3.723
0,3.721
0,3.72
0,3.719
0,3.718
0,3.718
0,3.715
0,3.714
0,3.713
0,3.713
0,3.712
0,3.711
0,3.708
0,3.708
0,3.707
0,3.706
0,3.706
0,3.705
0,3.703
0,3.702
0,3.701
0,3.7
0,3.698
0,3.698
0,3.697
0,3.696
0,3.695
0,3.692
0,3.691
0,3.688
0,3.688
0,3.686
0,3.685
0,3.684
0,3.683
0,3.683
0,3.679
0,3.679
0,3.678
0,3.678
0,3.677
0,3.676
0,3.675
0,3.674
0,3.672
0,3.672
0,3.671
0,3.67
0,3.669
0,3.666
0,3.665
0,3.665
0,3.664
0,3.663
0,3.662
0,3.661
0,3.66
0,3.66
0,3.659
0,3.657
0,3.657
0,3.657
0,3.654
0,3.652
0,3.649
0,3.648
0,3.642
0,3.642
0,3.639
0,3.639
0,3.639
0,3.638
0,3.638
0,3.637
0,3.634
0,3.633
0,3.633
0,3.632
0,3.631
0,3.629
0,3.628
0,3.627
0,3.627
0,3.627
0,3.626
0,3.625
0,3.624
0,3.62
0,3.619
0,3.619
0,3.616
0,3.615
0,3.615
0,3.612
0,3.612
0,3.611
0,3.611
0,3.61
